ID,filename,channel_num,channel_letter,chamber,test_date,days_from_start,time_start,sex,population,host_plant,flew,died?,flight_type,flight_details,NOTES,mass,short-wing?,eggs,time_end,latitude,longitude,trial_type,set_number,average_speed,total_flight_time,distance,shortest_flying_bout,longest_flying_bout,portion_flying,total_duration,max_speed
380,set073-11-06-19-A4_380.txt,4,A,A-4,11.06,22,11:12am,F,Leesburg,K. elegans,N,,,,,0.098,,Y,,28.81298,-81.877895,Tlong,73,0.159725748,23.4,4.3981,0,23.4,0.001599071,14633.5,0.123196078
68,set073-11-06-19-A4_68.txt,4,A,A-4,11.06,22,9:15am,M,North Key Largo,C. corindum ,N,,,,,0.08,,Y,,25.1755048,-80.36782055,Tlong,73,0,0,0.6283,0,0,0,7880.1,0
84,set073-11-06-19-A4_84.txt,4,A,A-4,11.06,22,1:01pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.042,,,,25.173694,-80.371532,Tlong,73,0.178067931,91,19.4773,0,29.1,0.00419069,21714.8,0.285590909
92,set073-11-06-19-A4_92.txt,4,A,A-4,11.06,22,12:25pm,M,Homestead,K. elegans,N,,,,,0.04,,,,25.491968,-80.48562,Tlong,73,0.11022807,0,4.3981,0,0,0,18959.6,0
101,set073-11-06-19-B1_101.txt,1,B,B-1,11.06,22,8:30am,M,Homestead,K. elegans,Y,,B,bursts,,0.039,,,,25.491968,-80.48562,Tlong,73,0.199296175,1556.6,28.9018,0,1393.1,0.290730468,5354.1,0.3926875
120,set073-11-06-19-B1_120.txt,1,B,B-1,11.06,22,10:34am,M,Homestead,K. elegans,Y,,C,continuous,,0.039,,,2:57pm,25.491968,-80.48562,Tlong,73,0.31953305,13990.1,4437.6829,0,13990.1,0.537437911,26031.1,0.448785714
126,set073-11-06-19-B1_126.txt,1,B,B-1,11.06,22,9:58am,M,Homestead,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562,Tlong,73,0.409975025,521.2,212.3654,0,474.1,0.052128341,9998.4,0.698111111
276,set073-11-06-19-B1_276.txt,1,B,B-1,11.06,22,7:45am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.054,,,,25.28636983,-80.29077075,Tlong,73,0.224185596,633.2,9.4245,0,621.9,0.25971043,2438.1,0.31415
311,set073-11-06-19-B1_311.txt,1,B,B-1,11.06,22,3:01pm,M,Lake Placid,K. elegans,N,,,,,0.046,,,,27.29866003,-81.36611608,Tlong,73,0,0,0.6283,0,0,0,27963.3,0
376,set073-11-06-19-B1_376.txt,1,B,B-1,11.06,22,9:16am,F,Leesburg,K. elegans,Y,,C,continuous,,0.085,,Y,9:57am,28.81298,-81.877895,Tlong,73,0.255374533,1912.3,429.7572,159.1,1386.1,0.244108862,7833.8,0.785375
103,set073-11-06-19-B2_103.txt,2,B,B-2,11.06,22,9:18am,M,Homestead,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562,Tlong,73,0.247780383,25.3,10.0528,0,14.3,0.003195413,7917.6,0.369588235
12,set073-11-06-19-B2_12.txt,2,B,B-2,11.06,22,11:49am,F,Plantation Key,C. corindum ,N,,,,,0.09,,Y,,24.96448253,-80.56738908,Tlong,73,0,0,0,0,0,0,16665.5,0
124,set073-11-06-19-B2_124.txt,2,B,B-2,11.06,22,9:59am,M,Homestead,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562,Tlong,73,0.305682845,665.4,4.3981,0,661.6,0.066116195,10064.1,0.418866667
129,set073-11-06-19-B2_129.txt,2,B,B-2,11.06,22,7:45am,M,Homestead,K. elegans,Y,,B,bursts,,0.052,,,,25.491968,-80.48562,Tlong,73,0.233886658,1448.5,18.849,191.2,1223.5,0.587031408,2467.5,0.330684211
136,set073-11-06-19-B2_136.txt,2,B,B-2,11.06,22,1:48pm,M,Homestead,K. elegans,N,,,,,0.042,,,,25.491968,-80.48562,Tlong,73,0.186884051,6.6,1.8849,0,6.6,0.000276956,23830.5,0.184794118
259,set073-11-06-19-B2_259.txt,2,B,B-2,11.06,22,12:26pm,M,North Key Largo,C. corindum ,N,,,,,0.045,,,,25.28636983,-80.29077075,Tlong,73,0,0,0,0,0,0,19338.9,0
262,set073-11-06-19-B2_262.txt,2,B,B-2,11.06,22,10:35am,M,North Key Largo,C. corindum ,N,,,,,0.049,,,,25.28636983,-80.29077075,Tlong,73,0,0,0.6283,0,0,0,12396.5,0
299,set073-11-06-19-B2_299.txt,2,B,B-2,11.06,22,2:25pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.04,,,,27.29866003,-81.36611608,Tlong,73,0.347797835,12.8,6.9113,0,6.9,0.000490683,26086.1,0.448785714
318,set073-11-06-19-B2_318.txt,2,B,B-2,11.06,22,3:02pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.039,,,,27.29866003,-81.36611608,Tlong,73,0.292460949,1327.6,5.6547,0,677.9,0.047476514,27963.3,0.483307692
323,set073-11-06-19-B2_323.txt,2,B,B-2,11.06,22,8:31am,M,Lake Placid,K. elegans,Y,,C,continuous,,0.039,,,9:10am,27.29866003,-81.36611608,Tlong,73,0.261096142,2108.6,530.2852,0,2068.1,0.39288975,5366.9,0.418866667
90,set073-11-06-19-B2_90.txt,2,B,B-2,11.06,22,11:13am,F,Homestead,K. elegans,N,,,,,0.07,,,,25.491968,-80.48562,Tlong,73,0,0,0,0,0,0,14475.3,0
96,set073-11-06-19-B2_96.txt,2,B,B-2,11.06,22,1:10pm,M,Homestead,K. elegans,Y,,B,bursts,,0.05,,,,25.491968,-80.48562,Tlong,73,0.390800666,708.7,11.3094,0,662.6,0.032808514,21601.1,1.2566
152,set073-11-06-19-B3_152.txt,3,B,B-3,11.06,22,1:49pm,M,Lake Wales,K. elegans,Y,,B,bursts,,0.046,,,,27.903346,-81.589461,Tlong,73,0.515784754,12.9,10.0528,0,9.2,0.000540054,23886.5,0.698111111
197,set073-11-06-19-B3_197.txt,3,B,B-3,11.06,22,2:26pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.032,,,,25.1948419,-80.34590136,Tlong,73,0.298908186,18.6,6.283,0,9.8,0.000665158,27963.3,0.448785714
313,set073-11-06-19-B3_313.txt,3,B,B-3,11.06,22,7:46am,F,Lake Placid,K. elegans,Y,,B,bursts,,0.069,,Y,,27.29866003,-81.36611608,Tlong,73,0.229876203,609.9,11.3094,0,581.8,0.245590722,2483.4,0.3926875
351,set073-11-06-19-B3_351.txt,3,B,B-3,11.06,22,8:32am,M,Lake Placid,K. elegans,Y,,C,continuous,,0.049,,,1:02pm,27.29866003,-81.36611608,Tlong,73,0.369783532,16169.6,5904.1351,0,16169.6,0.835603696,19350.8,0.571181818
67,set073-11-06-19-B3_67.txt,3,B,B-3,11.06,22,1:10pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.042,,,,25.1755048,-80.36782055,Tlong,73,0.272590931,641.6,11.9377,0,612.1,0.029592321,21681.3,0.897571429
223,set073-11-06-19-B4_223.txt,4,B,B-4,11.06,22,11:50am,F,North Key Largo,C. corindum ,N,,,,,0.111,,,,25.25647566,-80.31068981,Tlong,73,0,0,0,0,0,0,16685.4,0
235,set073-11-06-19-B4_235.txt,4,B,B-4,11.06,22,10:36am,F,North Key Largo,C. corindum ,Y,,B,bursts,,0.115,,Y,,25.25647566,-80.31068981,Tlong,73,0.291134791,77.9,23.2471,0,43.1,0.006263166,12437.8,0.448785714
288,set073-11-06-19-B4_288.txt,4,B,B-4,11.06,22,1:50pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.041,,,,25.28636983,-80.29077075,Tlong,73,0.416388742,121.8,47.7508,87.4,87.4,0.005083939,23957.8,0.571181818
312,set073-11-06-19-B4_312.txt,4,B,B-4,11.06,22,1:11pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.041,,,,27.29866003,-81.36611608,Tlong,73,0.203267661,109.1,21.9905,0,44.8,0.005015907,21750.8,0.349055556
320,set073-11-06-19-B4_320.txt,4,B,B-4,11.06,22,12:27pm,F,Lake Placid,K. elegans,N,,,,,0.106,,Y,,27.29866003,-81.36611608,Tlong,73,0.377359548,18.9,5.0264,0,18.9,0.000976159,19361.6,0.897571429
330,set073-11-06-19-B4_330.txt,4,B,B-4,11.06,22,8:32am,M,Lake Placid,K. elegans,Y,,C,continuous,,0.046,,,10:12am,27.29866003,-81.36611608,Tlong,73,0.279712029,5098.6,1324.4564,0,5049.2,0.503297007,10130.4,0.483307692
332,set073-11-06-19-B4_332.txt,4,B,B-4,11.06,22,7:46am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.043,,,,27.29866003,-81.36611608,Tlong,73,0.302762364,189.5,48.3791,70.3,70.3,0.075927558,2495.8,0.523583333
387,set073-11-06-19-B4_387.txt,4,B,B-4,11.06,22,2:27pm,F,Leesburg,K. elegans,Y,,B,bursts,,0.062,,Y,,28.81298,-81.877895,Tlong,73,0.34448904,8.6,5.6547,0,4.6,0.000307546,27963.3,0.448785714
73,set073-11-06-19-B4_73.txt,4,B,B-4,11.06,22,11:15am,M,North Key Largo,C. corindum ,N,,,,,0.039,,,,25.1755048,-80.36782055,Tlong,73,0,0,0,0,0,0,14537.4,0
155,set074-11-07-19-A1_155.txt,1,A,A-1,11.07,23,10:47am,M,Lake Wales,K. elegans,N,,,,,0.042,,,,27.903346,-81.589461,Tlong,74,0,0,0,0,0,0,9096.4,0
226,set074-11-07-19-A1_226.txt,1,A,A-1,11.07,23,9:32am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.037,,,,25.25647566,-80.31068981,Tlong,74,0.570607354,1546.9,3.7698,0,1544.3,0.344015478,4496.6,1.57075
320,set074-11-07-19-A1_320.txt,1,A,A-1,11.07,23,12:02pm,F,Lake Placid,K. elegans,N,,,,,0.107,,Y,,27.29866003,-81.36611608,Tlong,74,0,0,0,0,0,0,18133,0
329,set074-11-07-19-A1_329.txt,1,A,A-1,11.07,23,8:53am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.046,,,,27.29866003,-81.36611608,Tlong,74,0,0,0,0,0,0,2292.3,0
336,set074-11-07-19-A1_336.txt,1,A,A-1,11.07,23,10:09am,F,Lake Placid,K. elegans,Y,,B,bursts,,0.049,,Y,,27.29866003,-81.36611608,Tlong,74,0.37009118,883.7,63.4583,156.7,718.2,0.130137692,6790.5,0.418866667
73,set074-11-07-19-A1_73.txt,1,A,A-1,11.07,23,11:25am,M,North Key Largo,C. corindum ,N,,,,,0.037,,,,25.1755048,-80.36782055,Tlong,74,0,0,0,0,0,0,11302,0
84,set074-11-07-19-A1_84.txt,1,A,A-1,11.07,23,1:56pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.05,,,,25.173694,-80.371532,Tlong,74,0.326551874,917.9,10.6811,0,893.8,0.021237067,43221.6,0.483307692
101,set074-11-07-19-A2_101.txt,2,A,A-2,11.07,23,9:33am,M,Homestead,K. elegans,Y,,C,continuous,,0.044,,,2:28pm,25.491968,-80.48562,Tlong,74,0.309131377,16958,4956.0304,0,16958,0.392350121,43221.6,0.523583333
296,set074-11-07-19-A2_296.txt,2,A,A-2,11.07,23,8:55am,F,Lake Placid,K. elegans,Y,,B,bursts,,0.065,,Y,,27.29866003,-81.36611608,Tlong,74,0.366786001,36.6,12.566,0,21.4,0.015569168,2350.8,0.6283
109,set074-11-07-19-A3_109.txt,3,A,A-3,11.07,23,9:34am,F,Homestead,K. elegans,Y,,BC,bursts to continuous,,0.084,,Y,4:02pm,25.491968,-80.48562,Tlong,74,0.287811536,22894,6499.7635,0,20624.9,0.529688859,43221.6,1.2566
111,set074-11-07-19-A3_111.txt,3,A,A-3,11.07,23,8:55am,M,Homestead,K. elegans,Y,,B,bursts,,0.041,,,,25.491968,-80.48562,Tlong,74,0.473284705,68.3,30.7867,0,39.2,0.028080418,2432.3,0.698111111
276,set074-11-07-19-A4_276.txt,4,A,A-4,11.07,23,8:56am,M,North Key Largo,C. corindum ,Y,,C,continuous,,0.055,,,7:30pm,25.28636983,-80.29077075,Tlong,74,0.444661078,39522.1,16604.0841,0,37000,0.914406223,43221.6,1.2566
116,set074-11-07-19-B1_116.txt,1,B,B-1,11.07,23,10:10am,F,Homestead,K. elegans,Y,,B,bursts,,0.038,,,,25.491968,-80.48562,Tlong,74,0.196118434,927.8,7.5396,0,910.5,0.140354593,6610.4,0.285590909
12,set074-11-07-19-B1_12.txt,1,B,B-1,11.07,23,11:27am,F,Plantation Key,C. corindum ,N,,,,,0.074,,Y,,24.96448253,-80.56738908,Tlong,74,0,0,0.6283,0,0,0,11156.5,0
129,set074-11-07-19-B1_129.txt,1,B,B-1,11.07,23,8:57am,M,Homestead,K. elegans,Y,,B,bursts,,0.045,,,,25.491968,-80.48562,Tlong,74,0.152057918,1058.7,12.566,190.9,794.3,0.461608895,2293.5,0.273173913
262,set074-11-07-19-B1_262.txt,1,B,B-1,11.07,23,10:48am,M,North Key Largo,C. corindum ,N,,,,,0.046,,,,25.28636983,-80.29077075,Tlong,74,0,0,0,0,0,0,8923.5,0
300,set074-11-07-19-B1_300.txt,1,B,B-1,11.07,23,12:03pm,M,Lake Placid,K. elegans,N,,,,,0.039,,,,27.29866003,-81.36611608,Tlong,74,0,0,0,0,0,0,17300,0
68,set074-11-07-19-B1_68.txt,1,B,B-1,11.07,23,9:35am,M,North Key Largo,C. corindum ,N,,,,,0.078,,Y,,25.1755048,-80.36782055,Tlong,74,0,0,0,0,0,0,4346.1,0
126,set074-11-07-19-B2_126.txt,2,B,B-2,11.07,23,10:11am,M,Homestead,K. elegans,Y,,B,bursts,,0.055,,,,25.491968,-80.48562,Tlong,74,0.329999442,229.5,74.1394,208.3,208.3,0.034429992,6665.7,0.483307692
223,set074-11-07-19-B2_223.txt,2,B,B-2,11.07,23,11:28am,F,North Key Largo,C. corindum ,N,,,,,0.124,,,,25.25647566,-80.31068981,Tlong,74,0,0,0,0,0,0,17300,0
235,set074-11-07-19-B2_235.txt,2,B,B-2,11.07,23,10:49am,F,North Key Largo,C. corindum ,Y,,B,bursts,,0.105,,Y,,25.25647566,-80.31068981,Tlong,74,0.297672241,1366.4,30.7867,163.8,708.8,0.150781828,9062.1,0.483307692
313,set074-11-07-19-B2_313.txt,2,B,B-2,11.07,23,8:58am,F,Lake Placid,K. elegans,Y,,C,continuous,,0.066,,Y,9:43am,27.29866003,-81.36611608,Tlong,74,0.309544332,2567.1,773.4373,0,2532.5,0.56717704,4526.1,1.2566
124,set074-11-07-19-B3_124.txt,3,B,B-3,11.07,23,10:12am,M,Homestead,K. elegans,N,,,,,0.05,,,,25.491968,-80.48562,Tlong,74,0,0,0,0,0,0,6709.5,0
332,set074-11-07-19-B3_332.txt,3,B,B-3,11.07,23,8:59am,M,Lake Placid,K. elegans,Y,,C,continuous,,0.048,,,10:11am,27.29866003,-81.36611608,Tlong,74,0.490604435,4357.2,2029.409,0,4357.2,0.955295872,4561.1,0.785375
380,set074-11-07-19-B3_380.txt,3,B,B-3,11.07,23,10:49am,F,Leesburg,K. elegans,N,,,,,0.091,,Y,,28.81298,-81.877895,Tlong,74,0,0,0,0,0,0,9117,0
92,set074-11-07-19-B3_92.txt,3,B,B-3,11.07,23,11:29am,M,Homestead,K. elegans,N,,,,,0.044,,,,25.491968,-80.48562,Tlong,74,0,0,0,0,0,0,17300,0
103,set074-11-07-19-B4_103.txt,4,B,B-4,11.07,23,9:36am,M,Homestead,K. elegans,Y,,B,bursts,,0.049,,,,25.491968,-80.48562,Tlong,74,0.319950752,35.2,13.8226,0,18.6,0.007618883,4620.1,0.523583333
257,set074-11-07-19-B4_257.txt,4,B,B-4,11.07,23,9:00am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.034,,,,25.28636983,-80.29077075,Tlong,74,0.352985898,41,14.4509,0,41,0.01746911,2347,0.483307692
259,set074-11-07-19-B4_259.txt,4,B,B-4,11.07,23,11:30am,M,North Key Largo,C. corindum ,N,,,,,0.044,,,,25.28636983,-80.29077075,Tlong,74,0,0,0,0,0,0,17300,0
50,set074-11-07-19-B4_50.txt,4,B,B-4,11.07,23,10:14am,M,Key Largo,C. corindum ,N,,,,,0.044,,,,25.187398,-80.358596,Tlong,74,0,0,0,0,0,0,6767.1,0
90,set074-11-07-19-B4_90.txt,4,B,B-4,11.07,23,10:50am,F,Homestead,K. elegans,N,,,,,0.063,,,,25.491968,-80.48562,Tlong,74,0,0,0,0,0,0,9127.1,0
308,set075-11-07-19-B1_308.txt,1,B,B-1,11.07,23,1:58pm,M,Lake Placid,K. elegans,Y,,B,bursts,,0.04,,,,27.29866003,-81.36611608,Tlong,75,0.210315682,13.3,6.283,0,10.2,0.003764719,3532.8,0.25132
96,set075-11-07-19-B2_96.txt,2,B,B-2,11.07,23,1:59pm,M,Homestead,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562,Tlong,75,0.224747498,19.9,6.9113,0,8.8,0.005632926,3532.8,0.349055556
67,set075-11-07-19-B3_67.txt,3,B,B-3,11.07,23,2:02pm,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.041,,,,25.1755048,-80.36782055,Tlong,75,0.287030261,892.7,6.9113,0,880.8,0.252689085,3532.8,0.418866667
312,set075-11-07-19-B4_312.txt,4,B,B-4,11.07,23,2:02pm,M,Lake Placid,K. elegans,Y,,BC,bursts to continuous,,0.048,,,2:57pm,27.29866003,-81.36611608,Tlong,75,0.34917723,1300.7,447.9779,0,1283,0.368178216,3532.8,0.523583333
136,set076-11-08-19-A1_136.txt,1,A,A-1,11.08,24,10:55am,M,Homestead,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562,Tlong,76,0,0,0.6283,0,0,0,27049.6,0
152,set076-11-08-19-A1_152.txt,1,A,A-1,11.08,24,9:02am,M,Lake Wales,K. elegans,Y,,C,continuous,,0.043,,,9:54am,27.903346,-81.589461,Tlong,76,0.379056972,2239,794.7995,0,1720.1,0.514086286,4355.3,0.571181818
257,set076-11-08-19-A1_257.txt,1,A,A-1,11.08,24,10:16am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.036,,,,25.28636983,-80.29077075,Tlong,76,0.221539992,30.1,7.5396,0,30.1,0.004478434,6721.1,0.273173913
226,set076-11-08-19-A2_226.txt,2,A,A-2,11.08,24,10:18am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.04,,,,25.25647566,-80.31068981,Tlong,76,0.218485688,199.1,6.9113,167.2,167.2,0.007360552,27049.6,0.330684211
288,set076-11-08-19-A2_288.txt,2,A,A-2,11.08,24,9:03am,M,North Key Largo,C. corindum ,Y,,BC,bursts to continuous,,0.039,,,10:05am,25.28636983,-80.29077075,Tlong,76,0.290037049,3438.7,906.6369,0,3438.7,0.770421652,4463.4,0.483307692
103,set076-11-08-19-A3_103.txt,3,A,A-3,11.08,24,10:18am,M,Homestead,K. elegans,Y,,B,bursts,,0.048,,,,25.491968,-80.48562,Tlong,76,0.676381153,137.6,77.9092,97.7,97.7,0.005086951,27049.6,1.57075
123,set076-11-08-19-A3_123.txt,3,A,A-3,11.08,24,9:04am,M,Homestead,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562,Tlong,76,0,0,0,0,0,0,2159.4,0
318,set076-11-08-19-A3_318.txt,3,A,A-3,11.08,24,9:39am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.034,,,,27.29866003,-81.36611608,Tlong,76,0,0,1.2566,0,0,0,4478.8,0
299,set076-11-08-19-A4_299.txt,4,A,A-4,11.08,24,9:05am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.039,,,,27.29866003,-81.36611608,Tlong,76,0.344206703,729.5,11.3094,0,704.2,0.330629079,2206.4,0.418866667
329,set076-11-08-19-A4_329.txt,4,A,A-4,11.08,24,9:40am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.048,,,,27.29866003,-81.36611608,Tlong,76,0.470722801,785.3,365.0423,0,785.3,0.172256465,4558.9,0.571181818
336,set076-11-08-19-A4_336.txt,4,A,A-4,11.08,24,10:19am,F,Lake Placid,K. elegans,Y,,BC,bursts to continuous,,0.064,,Y,4:34pm,27.29866003,-81.36611608,Tlong,76,0.174485637,17160,3411.0407,86.6,16409.1,0.634390157,27049.6,0.448785714
116,set076-11-08-19-B1_116.txt,1,B,B-1,11.08,24,10:20am,F,Homestead,K. elegans,Y,,B,bursts,,0.036,,,,25.491968,-80.48562,Tlong,76,0.106491525,0,1.8849,0,0,0,7128.9,0
197,set076-11-08-19-B1_197.txt,1,B,B-1,11.08,24,9:05am,M,North Key Largo,C. corindum ,Y,,B,bursts,,0.031,,,,25.1948419,-80.34590136,Tlong,76,0.307024618,11.8,4.3981,0,9.4,0.005576823,2115.9,0.571181818
296,set076-11-08-19-B1_296.txt,1,B,B-1,11.08,24,9:41am,F,Lake Placid,K. elegans,Y,,B,bursts,,0.067,,Y,,27.29866003,-81.36611608,Tlong,76,0.738228982,270.4,38.9546,171.8,171.8,0.060527376,4467.4,1.57075
111,set076-11-08-19-B2_111.txt,2,B,B-2,11.08,24,9:42am,M,Homestead,K. elegans,Y,,B,bursts,,0.043,,,,25.491968,-80.48562,Tlong,76,0.346125828,758.2,17.5924,132.2,599.5,0.167561714,4524.9,0.523583333
126,set076-11-08-19-B2_126.txt,2,B,B-2,11.08,24,10:21am,M,Homestead,K. elegans,Y,,C,continuous,,0.055,,,11:04am,25.491968,-80.48562,Tlong,76,0.266440986,2053.5,515.8343,0,1059.9,0.288052855,7128.9,0.418866667
387,set076-11-08-19-B2_387.txt,2,B,B-2,11.08,24,9:06am,F,Leesburg,K. elegans,Y,,B,bursts,,0.059,,Y,,28.81298,-81.877895,Tlong,76,0.263403467,1448.3,4.3981,0,1435.7,0.663840125,2181.7,0.31415
124,set076-11-08-19-B3_124.txt,3,B,B-3,11.08,24,10:21am,M,Homestead,K. elegans,Y,,B,bursts,,0.054,,,,25.491968,-80.48562,Tlong,76,0,0,1.2566,0,0,0,7128.9,0
328,set076-11-08-19-B3_328.txt,3,B,B-3,11.08,24,9:07am,F,Lake Placid,K. elegans,Y,,BC,bursts to continuous,,0.067,,Y,9:56am,27.29866003,-81.36611608,Tlong,76,0.371306181,2216.5,809.8787,0,2206.3,0.486714976,4554,0.483307692
129,set076-11-08-19-B4_129.txt,4,B,B-4,11.08,24,9:43am,M,Homestead,K. elegans,Y,,B,bursts,,0.053,,,,25.491968,-80.48562,Tlong,76,0.324744,91.4,19.4773,0,39.9,0.019858772,4602.5,0.523583333
235,set076-11-08-19-B4_235.txt,4,B,B-4,11.08,24,10:22am,F,North Key Largo,C. corindum ,Y,,B,bursts,,0.099,,Y,,25.25647566,-80.31068981,Tlong,76,0.319300269,78.2,26.3886,0,30.6,0.010969434,7128.9,0.523583333
311,set076-11-08-19-B4_311.txt,4,B,B-4,11.08,24,9:08am,M,Lake Placid,K. elegans,Y,,B,bursts,,0.044,,,,27.29866003,-81.36611608,Tlong,76,0.213462359,14.1,3.1415,0,14.1,0.006255823,2253.9,0.209433333
